policy_id,customer_id,agent_id,policy_type,policy_start_date,policy_end_date,policy_status,region,annual_premium
P002346,C00290,A0051,Auto,2024-02-17,2025-02-16,Expired,South,1499.72
P002347,C00328,A0053,Auto,2023-01-27,2024-01-27,Active,Northeast,1709.52
P002348,C00514,A0065,Commercial,2023-09-26,2024-09-25,Active,South,6335.77
P002349,C00295,A0053,Auto,2023-09-02,2024-09-01,Cancelled,Northeast,1086.38
P002350,C00581,A0075,Home,2024-03-18,2025-03-18,Active,Midwest,2912.83
P002351,C00970,A0065,Home,2024-11-07,2025-11-07,Expired,South,2921.22
P002352,C01000,A0006,Commercial,2024-06-02,2025-06-02,Active,South,6706.87
P002353,C00093,A0002,Health,2023-05-09,2024-05-08,Active,Midwest,7404.32
P002354,C00636,A0064,Auto,2023-04-29,2024-04-28,Active,Northeast,1234.33
P002355,C00228,A0079,Commercial,2023-10-21,2024-10-20,Active,Northeast,8913.29
P002356,C00623,A0010,Life,2023-08-28,2024-08-27,Cancelled,Midwest,704.02
P002357,C00067,A0069,Auto,2023-07-18,2024-07-17,Expired,South,2076.51
P002358,C00215,A0012,Commercial,2024-09-22,2025-09-22,Active,Midwest,7120.89
P002359,C00371,A0056,Auto,2024-02-18,2025-02-17,Active,South,1322.5
P002360,C00048,A0019,Auto,2023-02-05,2024-02-05,Active,Northeast,2207.61
P002361,C00437,A0030,Auto,2025-03-14,2026-03-14,Expired,West,1506.57
P002362,C00151,A0006,Commercial,2025-01-02,2026-01-02,Cancelled,South,8258.55
P002363,C00068,A0033,Commercial,2023-08-27,2024-08-26,Cancelled,Midwest,4916.09
P002364,C00813,A0020,Auto,2024-07-13,2025-07-13,Active,South,1294.66
P002365,C00659,A0027,Home,2023-09-15,2024-09-14,Active,Midwest,2171.92
P002366,C00969,A0016,Auto,2025-03-20,2026-03-20,Renewed,South,2092.38
P002367,C00510,A0007,Auto,2025-03-06,2026-03-06,Active,South,1177.26
P002368,C00721,A0010,Commercial,2023-05-18,2024-05-17,Renewed,Midwest,5080.39
P002369,C00329,A0031,Commercial,2024-02-13,2025-02-12,Expired,South,4626.35
P002370,C00777,A0079,Health,2025-06-03,2026-06-03,Active,Northeast,4813.43
P002371,C00558,A0020,Life,2024-03-03,2025-03-03,Expired,South,1549.63
P002372,C00759,A0040,Commercial,2025-04-03,2026-04-03,Renewed,West,8292.61
P002373,C00158,A0025,Auto,2023-02-13,2024-02-13,Renewed,West,1705.28
P002374,C00627,A0040,Auto,2024-08-29,2025-08-29,Expired,West,1968.47
P002375,C00254,A0080,Life,2024-08-18,2025-08-18,Active,Midwest,1314.41
P002376,C00097,A0064,Commercial,2025-04-12,2026-04-12,Renewed,Northeast,5593.54
P002377,C00767,A0005,Home,2023-02-24,2024-02-24,Renewed,West,2888.19
P002378,C00532,A0070,Life,2025-02-03,2026-02-03,Expired,South,796.29
P002379,C00626,A0027,Health,2023-09-28,2024-09-27,Active,Midwest,4301.91
P002380,C00569,A0077,Commercial,2025-05-23,2026-05-23,Active,Northeast,7904.13
P002381,C00062,A0017,Auto,2024-10-06,2025-10-06,Active,Northeast,1234.01
P002382,C00470,A0017,Home,2025-02-12,2026-02-12,Active,Northeast,3272.21
P002383,C00374,A0072,Home,2023-04-11,2024-04-10,Renewed,South,1269.78
P002384,C00959,A0080,Commercial,2025-06-06,2026-06-06,Renewed,Midwest,9327.52
P002385,C00644,A0021,Auto,2024-10-26,2025-10-26,Active,South,1842.78
P002386,C00535,A0025,Home,2024-05-03,2025-05-03,Active,West,1714.15
P002387,C00238,A0019,Commercial,2024-02-25,2025-02-24,Renewed,Northeast,7243.04
P002388,C00146,A0015,Commercial,2023-01-28,2024-01-28,Active,South,8426.28
P002389,C00488,A0018,Home,2024-09-16,2025-09-16,Active,West,1608.98
P002390,C00205,A0080,Health,2024-01-13,2025-01-12,Renewed,Midwest,7025.66
P002391,C00383,A0062,Life,2025-03-06,2026-03-06,Active,South,879.42
P002392,C00089,A0075,Home,2024-01-15,2025-01-14,Active,Midwest,2507.81
P002393,C00030,A0052,Home,2024-05-11,2025-05-11,Active,West,1895.84
P002394,C00685,A0048,Home,2023-07-23,2024-07-22,Active,West,1439.55
P002395,C00781,A0025,Life,2023-03-07,2024-03-06,Active,West,590.75
P002396,C00629,A0001,Commercial,2024-10-11,2025-10-11,Cancelled,Northeast,8532.46
P002397,C00931,A0036,Health,2023-12-11,2024-12-10,Active,Northeast,6670.85
P002398,C00730,A0036,Health,2023-03-09,2024-03-08,Renewed,Northeast,7694.71
P002399,C00665,A0071,Auto,2025-03-05,2026-03-05,Active,South,1248.59
P002400,C00380,A0042,Health,2023-11-05,2024-11-04,Active,Midwest,5743.75
