premium_id,policy_id,payment_date,premium_amount,payment_status,payment_method
PM0006642,P001861,2024-12-17,514.09,Paid,Card
PM0006643,P001861,2025-03-23,514.09,Paid,Check
PM0006644,P001862,2024-04-15,2217.71,Late,Card
PM0006645,P001862,2024-06-30,2217.71,Paid,Wire
PM0006646,P001862,2025-01-05,2217.71,Paid,ACH
PM0006647,P001863,2023-04-11,2521.21,Paid,Check
PM0006648,P001863,2023-07-16,2521.21,Paid,ACH
PM0006649,P001863,2023-10-17,2521.21,Paid,Check
PM0006650,P001864,2023-05-07,479.41,Paid,Check
PM0006651,P001864,2023-08-04,479.41,Paid,Card
PM0006652,P001864,2023-11-02,479.41,Paid,Wire
PM0006653,P001864,2024-02-07,479.41,Paid,ACH
PM0006654,P001865,2023-03-03,193.34,Refunded,Wire
PM0006655,P001865,2023-05-20,193.34,Paid,ACH
PM0006656,P001865,2023-08-27,193.34,Paid,Check
PM0006657,P001865,2023-11-09,193.34,Paid,ACH
PM0006658,P001866,2023-03-23,353.1,Paid,Wire
PM0006659,P001866,2023-07-01,353.1,Paid,Check
PM0006660,P001866,2023-09-26,353.1,Late,ACH
PM0006661,P001866,2023-12-23,353.1,Paid,Wire
PM0006662,P001867,2024-08-29,281.21,Paid,ACH
PM0006663,P001867,2024-12-15,281.21,Late,Wire
PM0006664,P001867,2025-03-04,281.21,Paid,ACH
PM0006665,P001867,2025-06-05,281.21,Paid,Check
PM0006666,P001868,2024-07-29,1658.88,Paid,Card
PM0006667,P001868,2024-10-27,1658.88,Paid,ACH
PM0006668,P001868,2025-02-05,1658.88,Failed,Wire
PM0006669,P001868,2025-05-05,1658.88,Paid,Card
PM0006670,P001869,2025-03-03,790.77,Paid,Wire
PM0006671,P001869,2025-05-15,790.77,Paid,ACH
PM0006672,P001869,2025-08-15,790.77,Late,Wire
PM0006673,P001869,2025-11-17,790.77,Refunded,Wire
PM0006674,P001870,2025-05-26,240.22,Paid,Check
PM0006675,P001870,2025-08-18,240.22,Paid,Wire
PM0006676,P001870,2025-11-19,240.22,Paid,Card
PM0006677,P001871,2024-09-24,343.02,Paid,Card
PM0006678,P001871,2025-01-02,343.02,Paid,ACH
PM0006679,P001871,2025-03-22,343.02,Paid,Check
PM0006680,P001871,2025-06-21,343.02,Paid,Wire
PM0006681,P001872,2023-09-20,323.86,Paid,ACH
PM0006682,P001872,2023-12-15,323.86,Paid,Wire
PM0006683,P001872,2024-03-17,323.86,Failed,Card
PM0006684,P001872,2024-06-06,323.86,Paid,Check
PM0006685,P001873,2024-06-08,347.45,Paid,Card
PM0006686,P001873,2024-08-23,347.45,Paid,Check
PM0006687,P001873,2024-11-29,347.45,Paid,Check
PM0006688,P001873,2025-02-18,347.45,Paid,Wire
PM0006689,P001874,2023-07-31,203.49,Paid,Check
PM0006690,P001874,2023-11-03,203.49,Paid,Check
PM0006691,P001874,2024-02-12,203.49,Paid,Check
PM0006692,P001874,2024-04-26,203.49,Paid,Wire
PM0006693,P001875,2023-06-08,1731.64,Paid,Check
PM0006694,P001875,2023-09-17,1731.64,Paid,Wire
PM0006695,P001875,2023-12-21,1731.64,Failed,Card
PM0006696,P001875,2024-03-03,1731.64,Paid,Card
PM0006697,P001876,2024-02-13,648.74,Paid,ACH
PM0006698,P001876,2024-05-22,648.74,Paid,Check
PM0006699,P001876,2024-08-13,648.74,Refunded,Wire
PM0006700,P001876,2024-11-23,648.74,Paid,ACH
PM0006701,P001877,2023-06-05,297.81,Paid,ACH
PM0006702,P001877,2023-09-08,297.81,Paid,Wire
PM0006703,P001877,2023-12-14,297.81,Paid,ACH
PM0006704,P001878,2025-02-13,1014.67,Paid,ACH
PM0006705,P001878,2025-05-18,1014.67,Paid,Card
PM0006706,P001878,2025-08-14,1014.67,Paid,ACH
PM0006707,P001878,2025-11-14,1014.67,Paid,Check
PM0006708,P001879,2024-12-24,357.31,Paid,Wire
PM0006709,P001879,2025-03-08,357.31,Paid,Check
PM0006710,P001879,2025-06-12,357.31,Paid,Check
PM0006711,P001879,2025-09-21,357.31,Paid,Card
PM0006712,P001880,2023-07-05,2386.95,Paid,Card
PM0006713,P001880,2023-10-01,2386.95,Paid,Card
PM0006714,P001880,2023-12-30,2386.95,Paid,Card
PM0006715,P001880,2024-04-14,2386.95,Paid,Check
PM0006716,P001881,2024-06-15,920.38,Paid,Card
PM0006717,P001881,2024-09-01,920.38,Paid,ACH
PM0006718,P001881,2024-12-19,920.38,Paid,ACH
PM0006719,P001881,2025-03-12,920.38,Paid,Check
PM0006720,P001882,2024-05-09,1260.48,Paid,Wire
PM0006721,P001882,2024-08-11,1260.48,Paid,Wire
PM0006722,P001882,2024-10-30,1260.48,Paid,Check
PM0006723,P001882,2025-02-11,1260.48,Late,Card
PM0006724,P001883,2024-05-11,900.74,Paid,Wire
PM0006725,P001883,2024-07-31,900.74,Paid,Card
PM0006726,P001883,2024-11-15,900.74,Paid,Check
PM0006727,P001883,2025-02-06,900.74,Paid,Card
PM0006728,P001884,2025-04-07,369.0,Paid,Wire
PM0006729,P001884,2025-06-29,369.0,Paid,ACH
PM0006730,P001884,2025-10-02,369.0,Paid,ACH
PM0006731,P001884,2025-12-18,369.0,Paid,Card
PM0006732,P001885,2024-05-05,323.01,Paid,ACH
PM0006733,P001885,2024-07-29,323.01,Late,Wire
PM0006734,P001885,2024-11-14,323.01,Paid,ACH
PM0006735,P001886,2024-03-25,867.18,Paid,Check
PM0006736,P001886,2024-06-30,867.18,Paid,Check
PM0006737,P001886,2024-10-02,867.18,Paid,ACH
PM0006738,P001886,2024-12-28,867.18,Paid,ACH
PM0006739,P001887,2025-01-19,448.66,Paid,Card
PM0006740,P001887,2025-04-14,448.66,Paid,Check
PM0006741,P001887,2025-07-11,448.66,Failed,ACH
PM0006742,P001887,2025-10-19,448.66,Paid,Check
PM0006743,P001888,2025-03-03,278.32,Paid,ACH
PM0006744,P001888,2025-05-21,278.32,Paid,Check
PM0006745,P001888,2025-08-22,278.32,Paid,Check
PM0006746,P001888,2025-11-28,278.32,Paid,ACH
PM0006747,P001889,2023-06-24,275.99,Paid,Wire
PM0006748,P001889,2023-10-02,275.99,Paid,Check
PM0006749,P001889,2023-12-23,275.99,Paid,Card
PM0006750,P001889,2024-04-04,275.99,Paid,Check
PM0006751,P001890,2024-04-04,309.66,Paid,Card
PM0006752,P001890,2024-06-30,309.66,Paid,Check
PM0006753,P001890,2024-09-17,309.66,Paid,Card
PM0006754,P001891,2023-12-29,1226.23,Paid,Card
PM0006755,P001891,2024-03-25,1226.23,Paid,Card
PM0006756,P001891,2024-06-26,1226.23,Paid,Check
PM0006757,P001891,2024-09-15,1226.23,Paid,Wire
PM0006758,P001892,2023-11-12,324.94,Paid,Card
PM0006759,P001892,2024-02-01,324.94,Paid,Wire
PM0006760,P001892,2024-05-15,324.94,Paid,Card
PM0006761,P001893,2024-12-10,190.12,Paid,Wire
PM0006762,P001893,2025-06-03,190.12,Paid,Card
PM0006763,P001893,2025-08-25,190.12,Paid,Card
PM0006764,P001894,2025-09-16,231.68,Paid,Card
PM0006765,P001894,2025-12-22,231.68,Paid,Card
PM0006766,P001895,2023-04-16,243.05,Paid,Wire
PM0006767,P001895,2023-07-15,243.05,Paid,ACH
PM0006768,P001895,2023-10-17,243.05,Paid,Wire
PM0006769,P001895,2024-01-13,243.05,Late,Card
PM0006770,P001896,2024-11-20,413.44,Paid,Card
PM0006771,P001896,2025-01-30,413.44,Paid,ACH
PM0006772,P001896,2025-05-04,413.44,Paid,Wire
PM0006773,P001896,2025-08-04,413.44,Paid,ACH
PM0006774,P001897,2023-03-04,240.21,Paid,ACH
PM0006775,P001897,2023-05-25,240.21,Paid,ACH
PM0006776,P001897,2023-09-01,240.21,Paid,Wire
PM0006777,P001897,2023-11-29,240.21,Paid,ACH
PM0006778,P001898,2023-06-19,973.47,Paid,Wire
PM0006779,P001898,2023-09-10,973.47,Paid,Wire
PM0006780,P001898,2023-12-07,973.47,Late,ACH
PM0006781,P001898,2024-03-12,973.47,Paid,Check
PM0006782,P001899,2023-06-07,363.77,Paid,Card
PM0006783,P001899,2023-09-19,363.77,Paid,Card
PM0006784,P001899,2023-12-01,363.77,Paid,Wire
PM0006785,P001899,2024-03-17,363.77,Late,ACH
PM0006786,P001900,2025-06-27,524.01,Paid,Wire
PM0006787,P001900,2025-10-05,524.01,Paid,Check
PM0006788,P001900,2025-12-25,524.01,Paid,Check
PM0006789,P001901,2023-03-29,1437.4,Paid,ACH
PM0006790,P001901,2023-07-09,1437.4,Paid,Check
PM0006791,P001901,2023-10-07,1437.4,Late,Card
PM0006792,P001902,2025-05-27,285.14,Paid,Card
PM0006793,P001902,2025-08-26,285.14,Paid,Card
PM0006794,P001902,2025-11-11,285.14,Paid,Card
PM0006795,P001903,2023-03-07,414.4,Paid,Check
PM0006796,P001903,2023-06-02,414.4,Paid,ACH
PM0006797,P001903,2023-09-07,414.4,Paid,ACH
PM0006798,P001903,2023-11-19,414.4,Paid,ACH
PM0006799,P001904,2024-04-12,289.43,Paid,Check
PM0006800,P001904,2024-07-07,289.43,Paid,Check
PM0006801,P001904,2024-10-13,289.43,Paid,Check
PM0006802,P001904,2025-01-04,289.43,Paid,Check
PM0006803,P001905,2024-08-31,2521.49,Paid,ACH
PM0006804,P001905,2025-02-23,2521.49,Late,ACH
PM0006805,P001906,2024-06-26,1587.28,Paid,Check
PM0006806,P001906,2024-10-01,1587.28,Late,Wire
PM0006807,P001906,2025-01-06,1587.28,Late,Wire
PM0006808,P001906,2025-03-23,1587.28,Paid,ACH
PM0006809,P001907,2025-02-22,341.51,Paid,Check
PM0006810,P001907,2025-05-15,341.51,Paid,ACH
PM0006811,P001907,2025-08-25,341.51,Paid,Card
PM0006812,P001907,2025-11-20,341.51,Paid,Wire
PM0006813,P001908,2023-02-07,1861.61,Paid,Check
PM0006814,P001908,2023-05-07,1861.61,Refunded,ACH
PM0006815,P001908,2023-11-10,1861.61,Paid,Check
PM0006816,P001909,2023-06-24,477.98,Paid,Wire
PM0006817,P001909,2023-09-12,477.98,Paid,Card
PM0006818,P001909,2023-12-16,477.98,Paid,Card
PM0006819,P001909,2024-03-21,477.98,Paid,Card
PM0006820,P001910,2025-02-05,729.45,Failed,ACH
PM0006821,P001910,2025-04-24,729.45,Paid,Card
PM0006822,P001910,2025-08-05,729.45,Paid,Wire
PM0006823,P001910,2025-11-03,729.45,Late,Check
PM0006824,P001911,2024-05-02,252.13,Paid,Check
PM0006825,P001911,2024-08-06,252.13,Paid,Check
PM0006826,P001911,2025-01-26,252.13,Late,Card
PM0006827,P001912,2024-08-22,2477.45,Paid,ACH
PM0006828,P001912,2024-12-05,2477.45,Paid,Card
PM0006829,P001912,2025-02-17,2477.45,Paid,Check
PM0006830,P001913,2024-11-25,317.93,Paid,Check
PM0006831,P001913,2025-02-24,317.93,Paid,ACH
PM0006832,P001913,2025-05-23,317.93,Paid,Card
PM0006833,P001913,2025-08-29,317.93,Paid,Check
PM0006834,P001914,2023-09-04,1717.2,Late,Wire
PM0006835,P001914,2023-11-29,1717.2,Paid,Wire
PM0006836,P001914,2024-03-07,1717.2,Paid,Check
PM0006837,P001914,2024-06-07,1717.2,Late,Card
PM0006838,P001915,2024-04-09,408.81,Paid,Card
PM0006839,P001915,2024-07-18,408.81,Paid,Card
PM0006840,P001915,2024-10-03,408.81,Paid,ACH
PM0006841,P001916,2024-08-18,505.51,Paid,Check
PM0006842,P001917,2023-05-19,989.04,Paid,Card
PM0006843,P001917,2023-07-30,989.04,Paid,ACH
PM0006844,P001917,2023-11-01,989.04,Failed,Wire
PM0006845,P001917,2024-01-25,989.04,Paid,Wire
PM0006846,P001918,2023-10-28,1601.54,Paid,ACH
PM0006847,P001918,2024-02-04,1601.54,Paid,Check
PM0006848,P001918,2024-04-22,1601.54,Paid,ACH
PM0006849,P001918,2024-08-04,1601.54,Paid,Wire
PM0006850,P001919,2024-04-10,376.52,Paid,ACH
PM0006851,P001919,2024-06-20,376.52,Paid,Card
PM0006852,P001919,2024-09-21,376.52,Paid,Check
PM0006853,P001919,2024-12-26,376.52,Paid,Check
PM0006854,P001920,2024-03-24,274.88,Paid,Check
PM0006855,P001920,2024-06-23,274.88,Paid,ACH
PM0006856,P001920,2025-01-03,274.88,Paid,Wire
PM0006857,P001921,2024-02-09,1305.58,Paid,Check
PM0006858,P001921,2024-05-03,1305.58,Paid,ACH
PM0006859,P001921,2024-08-01,1305.58,Paid,Card
PM0006860,P001921,2024-10-26,1305.58,Paid,Wire
PM0006861,P001922,2024-09-22,1898.43,Paid,ACH
PM0006862,P001922,2024-12-19,1898.43,Paid,Card
PM0006863,P001922,2025-03-12,1898.43,Paid,Wire
PM0006864,P001922,2025-06-14,1898.43,Failed,Card
PM0006865,P001923,2023-09-14,535.58,Paid,Check
PM0006866,P001923,2023-12-02,535.58,Paid,Card
PM0006867,P001923,2024-02-24,535.58,Failed,ACH
PM0006868,P001923,2024-05-27,535.58,Paid,Check
PM0006869,P001924,2024-11-13,244.7,Paid,ACH
PM0006870,P001924,2025-02-13,244.7,Paid,Card
PM0006871,P001924,2025-05-11,244.7,Paid,Wire
PM0006872,P001924,2025-08-11,244.7,Paid,ACH
PM0006873,P001925,2023-12-18,1809.74,Paid,Wire
PM0006874,P001925,2024-03-24,1809.74,Paid,Check
PM0006875,P001925,2024-06-27,1809.74,Paid,Wire
PM0006876,P001925,2024-09-15,1809.74,Paid,Card
PM0006877,P001926,2023-10-10,198.21,Late,Check
PM0006878,P001926,2024-01-04,198.21,Paid,Check
PM0006879,P001927,2025-04-21,1037.1,Paid,Check
PM0006880,P001927,2025-07-26,1037.1,Paid,Check
PM0006881,P001927,2025-10-11,1037.1,Paid,Check
PM0006882,P001928,2024-08-11,263.16,Failed,Wire
PM0006883,P001928,2024-11-20,263.16,Paid,Check
PM0006884,P001928,2025-02-12,263.16,Paid,Check
PM0006885,P001928,2025-05-12,263.16,Paid,Check
PM0006886,P001929,2025-04-25,408.5,Late,Wire
PM0006887,P001929,2025-08-05,408.5,Paid,Check
PM0006888,P001929,2025-11-08,408.5,Paid,Card
PM0006889,P001930,2024-03-15,521.07,Paid,Check
PM0006890,P001930,2024-06-10,521.07,Paid,ACH
PM0006891,P001930,2024-12-22,521.07,Paid,ACH
PM0006892,P001931,2023-11-12,1129.52,Paid,Card
PM0006893,P001931,2024-01-27,1129.52,Paid,ACH
PM0006894,P001931,2024-05-16,1129.52,Paid,ACH
PM0006895,P001931,2024-08-01,1129.52,Paid,Check
PM0006896,P001932,2024-09-01,2679.42,Paid,Check
PM0006897,P001932,2024-12-05,2679.42,Late,Card
PM0006898,P001932,2025-03-04,2679.42,Paid,Wire
PM0006899,P001932,2025-06-05,2679.42,Paid,ACH
PM0006900,P001933,2023-01-19,162.15,Paid,Card
PM0006901,P001933,2023-05-04,162.15,Paid,Wire
PM0006902,P001933,2023-07-25,162.15,Paid,ACH
PM0006903,P001933,2023-10-19,162.15,Paid,ACH
PM0006904,P001934,2025-03-15,1602.38,Paid,Wire
PM0006905,P001934,2025-06-02,1602.38,Late,Check
PM0006906,P001934,2025-09-02,1602.38,Paid,Check
PM0006907,P001934,2025-11-24,1602.38,Paid,Card
PM0006908,P001935,2024-04-06,1132.93,Paid,Card
PM0006909,P001935,2024-07-11,1132.93,Paid,Card
PM0006910,P001935,2024-10-06,1132.93,Failed,Card
PM0006911,P001935,2025-01-14,1132.93,Late,Check
PM0006912,P001936,2024-01-10,238.48,Failed,ACH
PM0006913,P001936,2024-04-06,238.48,Paid,Check
PM0006914,P001936,2024-07-07,238.48,Failed,Card
PM0006915,P001936,2024-09-22,238.48,Paid,ACH
PM0006916,P001937,2023-12-04,194.72,Paid,Wire
PM0006917,P001937,2024-03-03,194.72,Paid,Wire
PM0006918,P001937,2024-05-29,194.72,Refunded,Card
PM0006919,P001938,2023-05-26,604.95,Paid,Card
PM0006920,P001938,2023-08-20,604.95,Paid,Card
PM0006921,P001938,2023-12-01,604.95,Paid,Wire
PM0006922,P001938,2024-03-05,604.95,Paid,Wire
PM0006923,P001939,2025-06-15,1759.21,Paid,Check
PM0006924,P001939,2025-12-16,1759.21,Paid,Check
PM0006925,P001940,2024-05-05,536.56,Paid,Card
PM0006926,P001940,2024-08-02,536.56,Paid,Check
PM0006927,P001940,2024-10-18,536.56,Paid,Wire
PM0006928,P001940,2025-01-11,536.56,Paid,ACH
PM0006929,P001941,2023-08-01,570.23,Paid,Card
PM0006930,P001941,2024-02-01,570.23,Paid,Wire
PM0006931,P001941,2024-04-28,570.23,Paid,Card
PM0006932,P001942,2023-01-13,1843.46,Paid,Wire
PM0006933,P001942,2023-04-20,1843.46,Failed,Card
PM0006934,P001942,2023-07-25,1843.46,Paid,Card
PM0006935,P001942,2023-10-09,1843.46,Paid,Card
PM0006936,P001943,2024-11-01,1006.17,Paid,Check
PM0006937,P001943,2025-05-05,1006.17,Paid,Wire
PM0006938,P001943,2025-07-30,1006.17,Paid,Check
PM0006939,P001944,2024-07-17,370.51,Paid,Card
PM0006940,P001944,2024-10-08,370.51,Paid,Card
PM0006941,P001944,2025-01-11,370.51,Paid,ACH
PM0006942,P001944,2025-04-02,370.51,Paid,Check
PM0006943,P001945,2023-02-08,499.4,Paid,Check
PM0006944,P001945,2023-08-02,499.4,Paid,Check
PM0006945,P001945,2023-11-05,499.4,Paid,Wire
PM0006946,P001946,2024-12-15,828.18,Paid,Wire
PM0006947,P001946,2025-06-08,828.18,Paid,Check
PM0006948,P001946,2025-09-04,828.18,Late,ACH
PM0006949,P001947,2024-09-13,558.8,Paid,Wire
PM0006950,P001947,2024-12-09,558.8,Paid,ACH
PM0006951,P001947,2025-03-04,558.8,Paid,Card
PM0006952,P001947,2025-06-07,558.8,Paid,Check
PM0006953,P001948,2024-06-14,292.67,Paid,Wire
PM0006954,P001948,2024-09-20,292.67,Paid,ACH
PM0006955,P001948,2024-12-23,292.67,Paid,ACH
PM0006956,P001949,2024-08-09,1310.35,Paid,ACH
PM0006957,P001949,2024-10-26,1310.35,Paid,Check
PM0006958,P001949,2025-01-25,1310.35,Paid,ACH
PM0006959,P001949,2025-05-04,1310.35,Paid,Wire
PM0006960,P001950,2025-05-28,786.96,Paid,Card
PM0006961,P001950,2025-08-24,786.96,Paid,Card
PM0006962,P001950,2025-11-25,786.96,Paid,Card
PM0006963,P001951,2025-06-03,601.83,Paid,ACH
PM0006964,P001951,2025-09-01,601.83,Paid,ACH
PM0006965,P001951,2025-12-09,601.83,Paid,Wire
PM0006966,P001952,2023-08-22,1281.5,Paid,Wire
PM0006967,P001952,2023-12-06,1281.5,Paid,Card
PM0006968,P001952,2024-03-01,1281.5,Paid,Check
PM0006969,P001953,2025-03-12,1656.41,Refunded,Check
PM0006970,P001953,2025-06-09,1656.41,Paid,Check
PM0006971,P001953,2025-09-06,1656.41,Paid,Wire
PM0006972,P001953,2025-12-12,1656.41,Paid,Card
PM0006973,P001954,2024-09-30,1342.42,Paid,Check
PM0006974,P001954,2025-01-13,1342.42,Paid,Card
PM0006975,P001954,2025-04-06,1342.42,Paid,ACH
PM0006976,P001954,2025-07-12,1342.42,Paid,Wire
PM0006977,P001955,2023-12-15,1396.55,Failed,Wire
PM0006978,P001955,2024-03-27,1396.55,Late,Check
PM0006979,P001955,2024-06-19,1396.55,Paid,Wire
PM0006980,P001955,2024-09-10,1396.55,Paid,Card
PM0006981,P001956,2024-01-14,1865.63,Paid,Check
PM0006982,P001956,2024-04-25,1865.63,Paid,Wire
PM0006983,P001956,2024-07-15,1865.63,Paid,ACH
PM0006984,P001956,2024-10-17,1865.63,Paid,ACH
PM0006985,P001957,2024-04-12,1912.15,Paid,ACH
PM0006986,P001957,2024-07-14,1912.15,Paid,ACH
PM0006987,P001957,2025-01-11,1912.15,Paid,ACH
PM0006988,P001958,2023-09-25,610.25,Paid,Wire
PM0006989,P001958,2023-12-26,610.25,Late,Card
PM0006990,P001958,2024-03-18,610.25,Paid,Card
PM0006991,P001958,2024-06-21,610.25,Paid,Wire
PM0006992,P001959,2024-05-31,735.57,Paid,ACH
PM0006993,P001959,2024-09-07,735.57,Paid,Check
PM0006994,P001959,2024-11-29,735.57,Paid,ACH
PM0006995,P001959,2025-02-18,735.57,Paid,Wire
PM0006996,P001960,2024-01-20,322.44,Paid,Card
PM0006997,P001960,2024-04-11,322.44,Late,Wire
PM0006998,P001960,2024-07-29,322.44,Late,Card
PM0006999,P001960,2024-10-10,322.44,Paid,Card
PM0007000,P001961,2023-11-22,1346.35,Paid,Card
PM0007001,P001961,2024-02-11,1346.35,Paid,Wire
PM0007002,P001961,2024-05-10,1346.35,Paid,ACH
PM0007003,P001962,2024-04-18,1459.24,Paid,ACH
PM0007004,P001962,2024-07-19,1459.24,Failed,ACH
PM0007005,P001962,2024-10-17,1459.24,Paid,ACH
PM0007006,P001962,2025-01-09,1459.24,Paid,Check
PM0007007,P001963,2024-09-19,1345.18,Failed,Card
PM0007008,P001963,2024-12-03,1345.18,Paid,Card
PM0007009,P001963,2025-03-11,1345.18,Late,Check
PM0007010,P001963,2025-06-01,1345.18,Paid,Card
PM0007011,P001964,2024-06-20,793.55,Paid,ACH
PM0007012,P001964,2024-09-19,793.55,Paid,ACH
PM0007013,P001964,2024-12-26,793.55,Paid,Check
PM0007014,P001964,2025-03-22,793.55,Paid,ACH
PM0007015,P001965,2023-11-18,416.38,Paid,Check
PM0007016,P001965,2024-02-23,416.38,Paid,ACH
PM0007017,P001965,2024-08-23,416.38,Paid,Card
PM0007018,P001966,2024-03-08,538.5,Paid,ACH
PM0007019,P001966,2024-06-10,538.5,Paid,ACH
PM0007020,P001966,2024-09-06,538.5,Paid,Wire
PM0007021,P001967,2023-11-11,1773.83,Paid,Card
PM0007022,P001967,2024-02-13,1773.83,Refunded,Wire
PM0007023,P001967,2024-05-09,1773.83,Paid,ACH
PM0007024,P001967,2024-08-14,1773.83,Paid,ACH
PM0007025,P001968,2024-05-25,1926.55,Late,Wire
PM0007026,P001968,2024-09-03,1926.55,Paid,ACH
PM0007027,P001968,2024-12-04,1926.55,Paid,Card
PM0007028,P001968,2025-03-04,1926.55,Paid,ACH
PM0007029,P001969,2024-02-17,476.6,Paid,Wire
PM0007030,P001969,2024-05-21,476.6,Paid,ACH
PM0007031,P001969,2024-08-16,476.6,Refunded,ACH
PM0007032,P001969,2024-11-21,476.6,Paid,ACH
PM0007033,P001970,2023-10-27,827.42,Paid,Card
PM0007034,P001970,2024-01-20,827.42,Paid,Card
PM0007035,P001970,2024-04-11,827.42,Paid,Card
PM0007036,P001970,2024-07-08,827.42,Paid,Check
PM0007037,P001971,2024-01-12,294.47,Paid,Card
PM0007038,P001971,2024-04-09,294.47,Paid,Card
PM0007039,P001971,2024-07-01,294.47,Paid,Check
PM0007040,P001971,2024-09-21,294.47,Late,ACH
PM0007041,P001972,2025-02-02,714.37,Failed,Card
PM0007042,P001972,2025-04-28,714.37,Paid,Card
PM0007043,P001972,2025-08-04,714.37,Paid,Wire
PM0007044,P001972,2025-10-22,714.37,Failed,Check
PM0007045,P001973,2024-06-21,1340.5,Failed,Wire
PM0007046,P001973,2024-09-13,1340.5,Paid,Check
PM0007047,P001973,2024-12-10,1340.5,Paid,ACH
PM0007048,P001973,2025-03-22,1340.5,Paid,ACH
PM0007049,P001974,2023-08-17,1023.18,Failed,ACH
PM0007050,P001974,2023-11-09,1023.18,Paid,Check
PM0007051,P001974,2024-02-17,1023.18,Refunded,Wire
PM0007052,P001974,2024-05-04,1023.18,Paid,Wire
PM0007053,P001975,2023-07-21,1013.22,Paid,ACH
PM0007054,P001975,2023-11-02,1013.22,Paid,Wire
PM0007055,P001975,2024-01-18,1013.22,Paid,Wire
PM0007056,P001975,2024-05-05,1013.22,Paid,Check
PM0007057,P001976,2023-03-02,472.09,Paid,Check
PM0007058,P001976,2023-06-02,472.09,Paid,Check
PM0007059,P001976,2023-08-28,472.09,Paid,Check
PM0007060,P001976,2023-11-26,472.09,Paid,Card
PM0007061,P001977,2023-05-10,463.0,Paid,Card
PM0007062,P001977,2023-07-23,463.0,Paid,ACH
PM0007063,P001977,2023-11-04,463.0,Paid,ACH
PM0007064,P001977,2024-01-23,463.0,Failed,Check
PM0007065,P001978,2025-04-01,1379.78,Failed,Card
PM0007066,P001978,2025-07-02,1379.78,Paid,ACH
PM0007067,P001978,2025-10-08,1379.78,Paid,Wire
PM0007068,P001978,2025-12-22,1379.78,Paid,Card
PM0007069,P001979,2024-12-15,231.47,Paid,ACH
PM0007070,P001979,2025-03-14,231.47,Paid,Check
PM0007071,P001979,2025-09-10,231.47,Paid,ACH
PM0007072,P001980,2025-03-29,161.06,Paid,Check
PM0007073,P001980,2025-07-07,161.06,Paid,Wire
PM0007074,P001980,2025-09-29,161.06,Paid,Check
PM0007075,P001981,2023-09-06,220.39,Paid,Check
PM0007076,P001981,2023-12-17,220.39,Failed,Wire
PM0007077,P001981,2024-03-13,220.39,Paid,ACH
PM0007078,P001981,2024-06-04,220.39,Paid,Wire
PM0007079,P001982,2024-07-05,2389.27,Paid,ACH
PM0007080,P001982,2024-10-20,2389.27,Paid,ACH
PM0007081,P001982,2025-01-18,2389.27,Paid,Check
PM0007082,P001983,2025-01-24,1519.23,Paid,Check
PM0007083,P001983,2025-04-21,1519.23,Paid,Card
PM0007084,P001983,2025-10-28,1519.23,Paid,Card
PM0007085,P001984,2023-04-06,213.61,Paid,ACH
PM0007086,P001984,2023-06-24,213.61,Paid,Check
PM0007087,P001984,2023-09-21,213.61,Late,Card
PM0007088,P001984,2024-01-05,213.61,Paid,Card
PM0007089,P001985,2023-01-12,777.73,Paid,ACH
PM0007090,P001985,2023-04-13,777.73,Paid,ACH
PM0007091,P001985,2023-07-21,777.73,Paid,ACH
PM0007092,P001985,2023-10-07,777.73,Paid,Check
PM0007093,P001986,2023-11-12,408.45,Paid,Check
PM0007094,P001986,2024-03-01,408.45,Paid,Card
PM0007095,P001986,2024-05-24,408.45,Paid,ACH
PM0007096,P001986,2024-08-28,408.45,Failed,Check
PM0007097,P001987,2024-08-31,386.67,Paid,Wire
PM0007098,P001987,2024-12-07,386.67,Paid,ACH
PM0007099,P001987,2025-02-25,386.67,Paid,Check
PM0007100,P001988,2024-07-09,751.83,Paid,Check
PM0007101,P001988,2024-10-12,751.83,Paid,Card
PM0007102,P001988,2025-01-01,751.83,Paid,Check
PM0007103,P001988,2025-04-04,751.83,Paid,ACH
PM0007104,P001989,2023-01-27,989.09,Paid,Check
